CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,,
426,Lesotho,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,5.1,6.0,5.9,3.5,3.4,2.8,2.4,1.8,1.6,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
430,Liberia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,26.1,64.1,65.2,42.1,33.1,45.2,67.4,55.7,31.1,18.2,41.4,25.1,32.8,26.3,14.2,5.0,5.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0, , , 
434,Libyan Arab Jamahiriya,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,66.6,531.2,673.6,704.2,643.0,772.8,729.8,647.5,659.8,894.0,985.4,985.4,985.4,704.1,459.0,252.0,115.7,51.6,21.9,0.0,0.0,0.0,0.0,0.0, , , 
438,Liechtenstein,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3.4,19.0,10.4,6.2,3.6,1.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
440,Lithuania,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,4178.9,3814.2,2449.9,,596.3,360.5,288.7,99.9,103.8,85.3,36.5,0.0,0.0,0.0,,,,,,,,,,, , , 
442,Luxembourg,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,,,,,, , , 
450,Madagascar,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,19.5,20.5,103.6,23.9,26.3,12.4,9.9,7.8,7.2,7.1,7.0,2.3,2.1,0.8,0.0,0.0,0.0,0.0,0.0, , , 
454,Malawi,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,23.1,45.6,88.0,30.0,61.5,55.9,55.6,56.9,50.4,21.5,19.0,19.0,18.7,11.4,5.6,3.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0, , , 
458,Malaysia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3384.2,3829.3,3420.5,3624.2,4729.8,3426.6,3038.2,3348.4,2333.7,2010.1,1979.8,1946.9,1605.5,1174.4,1128.5,668.3,564.2,234.2,173.7,105.2,0.0,0.0,0.0,0.0, , , 
462,Maldives,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3.5,5.9,5.8,6.3,7.2,5.9,0.0,7.8,0.9,1.5,4.6,14.0,2.8,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
466,Mali,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,0.0,0.0,0.0,0.0,0.0,103.9,109.3,111.1,113.1,37.1,29.2,27.0,26.0,26.0,25.0,25.0,16.2,11.0,3.0,0.0,0.0,0.0,0.0,0.0, , , 
470,Malta,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,179.4,85.2,64.8,61.9,61.2,62.8,70.2,60.1,106.6,97.2,67.6,63.1,10.3,14.0,,,,,,,,,,, , , 
584,Marshall Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,0.6,1.1,0.5,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
474,Martinique,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
478,Mauritania,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,17.3,23.2,7.8,16.0,14.7,13.4,14.2,15.0,14.7,14.3,7.1,6.1,3.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0, , , 
480,Mauritius,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,66.6,64.1,42.3,23.9,36.2,27.3,39.0,18.6,19.1,14.5,7.3,4.0,3.4,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
175,Mayotte,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
484,Mexico,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,12037.2,10290.7,8512.8,9198.2,9652.0,4858.7,4858.8,4157.2,3482.9,2837.9,3059.5,2223.9,1946.7,1983.2,3208.4,1604.0,-441.3,-480.6,-130.4,-101.7,-240.8,-8.0,0.0,0.0, , , 
583,"Micronesia, Federated States of",649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,0.0,,,,1.3,1.1,1.2,1.2,1.2,1.0,1.1,1.9,1.7,1.5,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0, , , 
492,Monaco,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,6.2,8.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
496,Mongolia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,7.2,12.2,12.5,13.2,12.4,11.2,9.3,6.9,5.7,4.1,3.7,2.2,1.0,0.4,0.7,0.0,0.0,0.0,0.0, , , 
499,Montenegro,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,104.9,104.9,104.9,,,,,,,,,14.0,3.5,0.1,0.0,0.0,0.0,0.0,0.0, , , 
500,Montserrat,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
504,Morocco,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,604.2,690.9,1069.6,629.6,756.8,706.8,814.0,886.0,923.6,870.6,564.0,435.2,668.6,474.8,329.0,38.7,40.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0, , , 
508,Mozambique,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,18.1,20.3,21.7,12.7,3.2,13.8,9.9,8.4,9.9,1.7,1.6,1.2,2.7,2.3,2.3,1.2,0.0,0.0,0.0,0.0, , , 
104,Myanmar,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,0.0,16.4,,2.1,49.5,58.6,54.8,52.3,30.7,26.3,39.4,43.5,51.6,29.6,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
516,Namibia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,33.8,34.6,27.1,19.3,19.3,16.4,16.8,22.1,24.0,20.0,17.2,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
520,Nauru,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
524,Nepal,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,20.0,20.0,20.0,20.0,25.0,27.0,29.0,32.9,25.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
528,Netherlands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,,,,,, , , 
530,Netherlands Antilles,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
540,New Caledonia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
554,New Zealand,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,558.4,752.5,651.2,805.5,337.8,188.9,1.6,0.0,0.0,0.0,-2.6,0.0,-4.7,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
558,Nicaragua,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,86.5,90.0,94.5,100.0,105.5,110.0,82.7,55.7,37.3,52.6,44.4,35.2,54.9,29.9,48.4,36.0,27.6,3.7,0.0,2.6,0.0,0.0,0.0,0.0, , , 
562,Niger,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,16.0,16.6,17.8,17.5,17.5,18.6,18.1,59.4,60.7,58.3,39.9,29.1,26.6,24.5,23.0,15.1,15.9,4.3,2.9,1.7,0.0,0.0,0.0,0.0, , , 
566,Nigeria,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,934.0,1019.8,1070.8,1995.5,1794.7,1535.6,4548.1,4866.2,4761.5,4286.2,4094.8,3665.5,3286.7,2662.4,2116.1,466.1,454.0,17.5,16.5,15.1,0.0,0.0,0.0,0.0, , , 
570,Niue,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,0.0,,,,0.1,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
580,Northern Mariana Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
578,Norway,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,722.4,414.4,255.1,221.6,172.6,3.2,2.8,2.6,-16.4,-60.2,-39.8,-48.1,-73.5,-65.5,-54.6,-21.8,-26.7,-64.2,-3.8,-20.7,-0.3,-0.1,0.0,0.0, , , 
512,Oman,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,305.3,244.0,308.6,229.9,264.9,250.5,261.1,259.6,282.1,207.3,179.5,134.5,98.7,54.3,25.8,10.1,8.5,1.4,0.0,0.0,0.0,0.0, , , 
586,Pakistan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,751.0,674.0,945.0,1781.0,1823.0,2103.7,1670.8,1263.8,1196.0,1421.8,1945.3,1666.3,1647.0,1124.0,805.0,453.0,626.0,170.3,167.4,5.5,0.0,0.0,0.0,0.0, , , 
585,Palau,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,1.7,1.1,2.1,2.1,0.4,0.6,0.6,0.1,1.0,0.9,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0, , , 
591,Panama,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,252.1,376.7,168.0,358.8,254.2,439.7,354.8,357.9,346.0,301.1,249.9,180.4,195.3,168.5,134.7,92.8,43.7,28.4,11.5,0.0,0.0,0.0,0.0,0.0, , , 
598,Papua New Guinea,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,28.3,38.7,39.4,52.8,9.7,62.7,36.4,45.2,35.5,47.9,15.0,34.6,22.7,17.2,15.1,3.1,4.5,-1.6,0.0,0.0,0.0,0.0,0.0, , , 
600,Paraguay,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,240.0,190.5,221.0,211.2,180.4,240.1,113.4,345.3,153.5,116.0,96.9,91.8,141.0,250.7,102.9,12.3,27.3,10.8,0.0,0.0,0.0,0.0, , , 
604,Peru,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,800.7,541.3,242.9,279.2,248.6,366.8,243.0,258.8,326.7,295.6,347.0,189.0,196.5,178.4,145.7,127.7,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
608,Philippines,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,2981.2,2022.9,3520.2,3778.7,3959.4,3381.7,3039.0,2746.8,2130.2,2087.6,2905.2,2049.4,1644.5,1422.4,1389.8,1014.2,603.4,143.1,169.4,208.7,0.0,0.0,0.0,0.0, , , 
616,Poland,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,4939.0,2562.4,2537.0,2589.2,1677.6,1756.0,549.4,308.3,314.1,187.0,174.8,179.0,201.5,126.3,,,,,,,,,,, , , 
620,Portugal,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,,,,,, , , 
630,Puerto Rico,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
634,Qatar,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,90.9,102.4,111.0,120.8,89.0,85.8,85.4,86.7,95.1,63.7,37.0,31.4,13.0,5.1,0.0,0.0,0.0,0.0,0.0, , , 
498,Republic of Moldova,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,85.4,51.5,83.1,40.5,11.1,31.7,23.5,29.6,18.9,20.0,14.4,12.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0, , , 
638,Reunion,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
642,Romania,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,1649.5,960.2,544.0,762.8,720.5,582.0,338.1,360.6,185.7,359.4,362.1,116.7,180.2,0.0,,,,,,,, , , 
643,Russian Federation,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,98752.0,38949.0,36607.4,30130.0,23413.4,20990.4,12345.3,10986.2,11821.1,14824.4,23820.8,0.0,0.0,258.0,373.6,349.0,394.7,363.0,324.0,263.1,308.0,292.0,292.0,288.0, , , 
646,Rwanda,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,30.2,29.2,28.5,27.5,19.8,26.5,30.2,34.4,37.7,30.1,30.1,30.1,30.1,30.1,27.1,12.3,12.0,4.1,1.2,0.0,0.0,0.0,0.0,0.0, , , 
654,Saint Helena,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
659,Saint Kitts and Nevis,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,6.4,5.4,4.7,4.1,3.4,3.6,1.6,2.6,7.0,6.6,5.3,2.8,3.3,1.5,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0, , , 
662,Saint Lucia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,10.6,7.7,8.1,8.3,8.5,6.3,3.2,4.2,4.1,7.6,2.5,0.8,1.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
666,Saint Pierre and Miquelon,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
670,Saint Vincent and the Grenadines,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,2.3,0.8,2.2,2.3,10.0,6.0,6.9,6.0,3.1,2.1,1.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0, , , 
882,Samoa,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,4.0,4.0,4.0,4.0,4.4,4.5,4.5,2.6,6.1,0.6,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
674,San Marino,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0, , , 
678,Sao Tome and Principe,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,2.5,3.0,4.0,4.0,4.0,4.8,4.2,5.2,3.8,3.4,3.9,4.1,4.3,4.6,4.0,2.3,1.7,0.4,0.2,0.0,0.0,0.0,0.0,0.0, , , 
682,Saudi Arabia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,833.0,645.5,2081.5,1828.4,1668.2,1899.0,1921.8,1710.4,1593.6,1593.0,1531.0,1300.0,1150.0,878.5,850.0,657.8,365.0,190.0,0.0,0.0,0.0,0.0, , , 
686,Senegal,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,96.8,99.8,102.3,156.4,117.7,151.0,178.4,138.1,128.5,121.1,116.5,98.0,71.9,51.0,40.0,30.0,25.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0, , , 
688,Serbia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,1448.8,1198.8,1079.0,999.0,868.0,819.6,895.6,832.5,519.4,548.6,309.7,263.3,371.7,412.0,282.8,52.1,233.8,53.5,76.7,19.2,0.0,0.0,0.0,0.0, , , 
891,Serbia and Montenegro,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
690,Seychelles,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,2.7,3.6,4.7,10.3,3.7,3.9,2.2,2.5,2.0,1.1,0.8,0.7,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
694,Sierra Leone,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,79.1,78.4,75.1,69.9,68.5,67.1,86.7,81.9,81.0,75.9,75.9,92.9,80.8,66.3,64.5,26.2,18.2,10.4,4.2,6.1,0.0,0.0,0.0,0.0, , , 
702,Singapore,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3166.6,639.2,1371.8,1481.6,791.6,773.6,36.8,-178.9,16.7,24.1,21.7,21.6,0.9,11.1,6.6,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
703,Slovakia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,608.9,986.1,229.4,380.9,0.0,1.2,1.4,1.4,1.7,3.3,0.8,0.6,,,,,,,,,,, , , 
705,Slovenia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,343.4,222.4,1098.0,594.3,564.2,353.8,1.2,0.4,0.1,0.1,0.3,2.6,0.4,0.6,,,,,,,,,,, , , 
90,Solomon Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,1.6,1.9,3.4,5.1,0.2,2.1,2.0,2.3,0.8,6.2,0.3,0.6,0.5,0.8,1.1,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
706,Somalia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,205.8,46.7,20.7,24.7,28.3,241.1,241.3,241.7,246.9,48.6,65.6,86.9,98.5,108.2,97.2,88.2,84.6,79.5,20.0,5.6,0.0,0.0,0.0,0.0, , , 
710,South Africa,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,6804.5,4795.3,3951.4,4127.4,2416.6,1679.6,0.0,98.3,155.1,117.3,80.5,16.0,86.6,60.8,61.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
728,South Sudan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,90.2,,,,,,,,,,,,,,,,,,,,,0.0,0.0, , , 
724,Spain,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,,,,,, , , 
144,Sri Lanka,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,209.5,184.8,216.5,294.0,346.6,520.5,497.8,318.5,250.4,216.4,220.3,190.4,185.0,179.9,155.7,149.2,105.3,62.2,0.0,0.0,0.0,0.0,0.0,0.0, , , 
275,State of Palestine,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
729,Sudan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,601.0,,320.0,338.0,635.0,429.5,306.0,294.5,294.5,291.5,266.0,253.0,216.0,203.0,185.0,120.0,61.0,44.8,21.0,0.0,0.0,0.0,0.0, , , 
736,Sudan (former),649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
740,Suriname,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,39.8,,,,41.0,41.0,42.0,42.0,43.0,44.0,46.0,46.0,12.3,9.2,7.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0, , , 
748,Swaziland,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,82.7,82.7,35.4,22.1,16.3,2.2,2.1,0.1,1.3,1.2,1.9,3.1,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
752,Sweden,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,1818.0,1118.7,1159.6,685.6,215.4,,,,,,,,,,,,,,,,,,,, , , 
756,Switzerland,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,2920.2,2186.0,1561.7,1206.0,741.3,274.8,-43.3,-40.9,-28.1,-4.5,-5.8,-1.6,-3.4,-9.1,-19.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0, , , 
760,Syrian Arab Republic,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,1272.2,1325.7,1365.4,1406.4,2380.0,2370.2,2260.0,2043.7,1245.6,1280.7,1174.7,1392.2,1201.6,1124.6,928.3,869.7,541.2,282.0,166.0,67.3,44.7,0.0,0.0,0.0, , , 
762,Tajikistan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,91.3,,,,31.7,34.9,48.2,56.3,50.7,28.0,28.3,11.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
764,Thailand,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,6660.2,7904.0,9057.2,8053.2,6865.2,8248.0,5550.2,4448.0,3783.0,3610.6,3568.3,3375.1,2177.3,1857.0,1358.3,1259.9,453.7,385.6,190.3,141.1,0.0,0.0,0.0,0.0, , , 
807,The former Yugoslav Republic of Macedonia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,206.0,558.0,514.0,487.1,62.8,191.9,49.5,46.7,34.1,49.3,8.8,11.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
626,Timor-Leste,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,36.8,39.0,32.2,25.2,23.4,21.4,,,,,,,2.3,,0.4,0.0,0.0,0.0,0.0, , , 
768,Togo,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,41.0,42.8,44.5,46.4,48.3,50.4,33.7,35.2,36.7,41.7,37.5,34.7,35.3,33.7,26.4,18.6,10.1,5.0,3.2,1.0,0.0,0.0,0.0,0.0, , , 
772,Tokelau,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
776,Tonga,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,1.8,0.9,1.2,0.0,83.4,0.5,0.7,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
780,Trinidad and Tobago,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,137.9,115.6,104.0,96.8,108.6,111.3,114.1,134.6,155.6,81.7,101.3,79.2,63.6,62.5,35.0,18.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
788,Tunisia,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,730.0,1055.0,567.6,581.2,508.1,758.0,882.0,970.2,790.6,566.0,555.0,570.0,465.8,362.5,271.0,205.0,59.0,17.7,12.2,16.6,0.0,0.0,0.0,0.0, , , 
792,Turkey,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3518.6,3223.2,4118.4,4450.9,2660.8,3788.8,3758.8,3869.6,3985.0,1791.1,820.2,731.2,698.9,440.9,257.6,132.8,0.2,0.0,-0.1,0.0,0.0,0.0,0.0,0.0, , , 
795,Turkmenistan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,140.8,96.6,67.1,61.4,57.0,56.0,29.6,26.4,25.3,18.6,21.0,57.7,10.5,43.4,58.4,17.9,16.8,5.6,1.2,3.3,0.0,0.0,0.0,0.0, , , 
796,Turks and Caicos Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
798,Tuvalu,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
800,Uganda,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,14.3,14.6,15.3,16.1,9.2,11.8,12.8,13.9,11.4,12.2,12.7,13.4,12.7,4.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
804,Ukraine,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,4518.0,4518.0,3432.2,1703.4,2420.9,746.3,1401.0,1404.7,1100.7,951.2,838.7,1076.5,119.7,77.8,80.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
810,Union of Soviet Socialist Republics [former],649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
784,United Arab Emirates,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,447.6,521.9,498.0,477.9,425.0,513.8,511.2,562.8,737.4,529.2,476.2,423.4,370.4,317.5,291.0,264.6,132.3,79.4,52.9,26.5,0.0,0.0,0.0,0.0, , , 
826,United Kingdom,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,,,,,,,,,,,,,,,,,,,, , , 
834,United Republic of Tanzania,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,185.3,262.9,280.4,293.6,187.7,131.5,88.9,215.5,131.2,71.5,148.2,98.8,98.9,54.0,26.5,13.9,10.3,0.0,0.0,0.0,0.0, , , 
840,United States,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,198308.2,174261.8,144855.8,111458.8,72534.4,35529.6,1331.0,742.5,2706.0,2903.8,2613.0,2805.2,1357.2,1605.2,1153.6,1496.6,752.7,-68.6,-569.2,-223.6,-661.8,-1374.6,-1050.3,-498.6, , , 
850,United States Virgin Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
858,Uruguay,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,416.2,304.6,223.0,311.8,232.0,172.1,193.1,194.0,111.4,106.8,102.3,75.2,111.4,90.9,97.6,81.9,29.3,26.4,6.4,0.0,0.0,0.0,0.0, , , 
860,Uzbekistan,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,585.3,250.1,293.8,260.3,53.0,119.8,52.8,41.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
548,Vanuatu,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0, , , 
862,Venezuela,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,3343.1,3786.5,4070.8,3624.1,3092.9,3220.0,3040.9,3703.9,3213.9,1922.1,2705.9,2546.2,1552.8,1313.5,2944.6,1841.8,2641.8,-114.4,-15.0,-50.9,0.0,0.0,0.0,0.0, , , 
704,Viet Nam,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,303.4,,,380.0,480.0,520.0,500.0,392.0,293.9,220.0,243.0,235.5,243.7,241.0,234.8,148.7,37.8,20.4,8.0,0.0,0.0,0.0,0.0, , , 
876,Wallis and Futuna Islands,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
732,Western Sahara,649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
887,Yemen,649,N,Consumption of ozone-depleting CFCs in ODP metric tons,,,,,,2350.2,1673.7,1364.4,1060.8,1040.7,1045.0,1023.4,959.9,758.6,746.4,710.5,394.7,268.7,247.7,130.6,0.0,0.0,0.0,0.0, , , 
890,Yugoslavia [former Socialist Federal Republic],649,N,Consumption of ozone-depleting CFCs in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
