CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,,
174,Comoros,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",77.0,77.0,77.0,77.0,77.0,80.7,66.0,66.0,73.3,80.7,84.3,88.0,91.7,99.0,102.7,110.0,121.0,117.3,121.0,121.0,132.0,157.7, , , , , 
178,Congo,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",1188.1,1265.1,1573.1,1543.8,2148.9,1565.8,1716.2,2343.2,777.4,821.4,1048.8,766.4,575.7,916.8,949.8,1239.4,1118.4,1213.8,1309.1,1705.2,1925.2,2247.9, , , , , 
184,Cook Islands,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,29.3,29.3,33.0,29.3,33.0,55.0,62.3,66.0,66.0,69.7,69.7,69.7,69.7, , , , , 
188,Costa Rica,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",2955.6,3337.0,3791.7,3953.0,5269.5,4866.1,4748.8,4987.1,5317.2,5522.5,5474.8,5760.9,6325.6,6626.3,6930.6,6868.3,7099.3,8122.4,8327.8,7601.7,7568.7,7843.7, , , , , 
384,Cote d'Ivoire,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",5797.5,5636.2,4624.1,5892.9,5251.1,7132.3,8379.1,8173.7,6912.3,6266.9,6791.3,7726.4,7286.3,5460.2,7664.0,7825.4,6996.6,6883.0,6872.0,5856.2,5885.5,6446.6, , , , , 
191,Croatia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , ,16772.9,16428.2,16875.5,17612.6,18518.4,19295.8,20417.9,20491.2,19644.1,20714.9,21877.3,23542.1,23047.1,23105.8,23175.4,24400.2,23366.1,21554.6,20890.9,20553.5, , , , , 
192,Cuba,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",33494.4,29655.0,31385.9,29380.0,32247.6,25709.3,26996.5,24649.6,24499.2,25331.6,26083.4,25452.6,26090.7,25485.7,25005.3,26006.4,27407.2,26794.8,30443.4,29897.1,38360.5,35921.9, , , , , 
196,Cyprus,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",4653.4,4741.4,5276.8,5485.8,5636.2,5551.8,5764.5,5885.5,6391.6,6475.9,6850.0,6846.3,7022.3,7748.4,7334.0,7502.7,7788.7,8188.4,8540.4,8111.4,7708.0,7521.0, , , , , 
203,Czech Republic,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , ,138667.6,133035.1,126053.1,123651.2,125470.1,127552.9,122470.5,111938.8,123684.2,123548.6,119551.5,121700.4,116320.9,120108.9,122162.4,123321.2,116724.3,107626.5,111168.8,109485.6, , , , , 
200,Czechoslovakia [former],749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , , , , , , , , , , , , , , , , , , , , , , , , , , 
180,Democratic Republic of the Congo,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",4070.4,3755.0,3619.3,3410.3,2478.9,2966.6,3249.0,2926.3,2533.9,2247.9,1646.5,1664.8,1782.2,1862.8,2137.9,2486.2,2640.2,2830.9,2992.3,2911.6,3252.6,3425.0, , , , , 
208,Denmark,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",50230.6,60270.8,54322.9,57065.9,61000.5,57172.2,72181.2,61557.9,59552.1,55148.0,51330.7,52918.5,52049.4,55998.8,50600.9,47095.3,54986.7,50256.2,46955.9,44513.7,46570.9,40377.3, , , , , 
262,Djibouti,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",377.7,381.4,392.4,407.0,403.4,399.7,407.0,366.7,392.4,421.7,363.0,326.4,407.0,429.0,410.7,421.7,418.0,462.0,498.7,462.0,517.0,473.0, , , , , 
212,Dominica,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",58.7,58.7,58.7,62.3,69.7,80.7,73.3,80.7,77.0,80.7,102.7,113.7,102.7,113.7,110.0,113.7,110.0,150.3,128.3,128.3,135.7,124.7, , , , , 
214,Dominican Republic,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",9229.8,10043.9,10924.0,11763.7,12475.1,15885.4,17326.6,18001.3,18397.3,18562.4,19790.8,19816.5,21330.9,21514.3,18309.3,18639.4,19710.1,21301.6,21415.3,20546.2,21363.9,21888.3, , , , , 
218,Ecuador,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",16835.2,16486.8,22302.7,24187.5,13637.6,22812.4,23890.5,18276.3,22229.4,21272.3,20942.2,23446.8,24689.9,26523.4,28657.6,29908.1,28859.3,31308.8,29827.4,34601.8,34249.8,35727.6, , , , , 
818,Egypt,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",75943.6,78715.8,81264.4,93156.5,85312.8,95723.4,102030.6,108202.2,122243.1,125393.1,141326.2,125451.7,127193.6,147963.5,150911.7,167207.9,178615.9,193342.6,196796.9,198069.3,204677.3,220790.1, , , , , 
222,El Salvador,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",2618.2,3230.6,3428.6,3890.7,4429.7,5280.5,4895.4,5760.9,5812.2,5698.5,5742.5,5947.9,6039.5,6552.9,6365.9,6453.9,6846.3,6978.3,6545.6,6442.9,6307.2,6684.9, , , , , 
226,Equatorial Guinea,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",121.0,201.7,216.4,102.7,36.7,132.0,117.3,293.4,168.7,473.0,454.7,3094.9,4979.8,6017.5,5218.1,4712.1,4752.4,4796.4,4503.1,4620.4,4679.1,6688.6, , , , , 
232,Eritrea,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , , , ,223.7,293.4,341.0,528.0,590.4,619.7,608.7,630.7,605.1,726.1,770.1,766.4,561.1,579.4,414.4,513.4,513.4,520.7, , , , , 
233,Estonia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , ,22995.8,18782.4,18327.7,16827.9,18811.7,18353.3,16508.8,15287.7,15181.4,15595.8,14935.7,17051.6,17216.6,16780.2,16189.8,18844.7,17491.6,14745.0,18338.7,18650.4, , , , , 
231,Ethiopia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",3017.9,2984.9,2966.6,3028.9,2948.3,2145.2,3744.0,4272.1,5023.8,5064.1,5819.5,4308.7,4481.1,4946.8,5243.8,5053.1,5419.8,5914.9,6369.6,6560.3,6618.9,7543.0, , , , , 
97,European Union (EU),749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , , , , , , , , , , , , , , , , , , , , , , , , , , 
